Date;Value
02/20/1976;302.11
02/23/1976;302.57
02/24/1976;302.02
02/25/1976;302.02
02/26/1976;302.11
02/27/1976;302.11
03/01/1976;301.66
03/02/1976;301.66
03/03/1976;301.57
03/04/1976;301.66
03/05/1976;301.57
03/08/1976;300.75
03/09/1976;301.11
03/10/1976;301.3
03/11/1976;301.3
03/12/1976;300.84
03/15/1976;300.66
03/16/1976;300.57
03/17/1976;299.94
03/18/1976;299.94
03/19/1976;299.67
03/22/1976;299.85
03/23/1976;299.76
03/24/1976;299.76
03/25/1976;299.67
03/26/1976;299.58
03/29/1976;299.67
03/30/1976;299.85
03/31/1976;299.58
04/01/1976;299.49
04/02/1976;299.31
04/05/1976;299.31
04/06/1976;299.04
04/07/1976;298.86
04/08/1976;297.44
04/09/1976;297.89
04/12/1976;298.42
04/13/1976;298.6
04/14/1976;298.06
04/15/1976;299.4
04/16/1976;299.31
04/19/1976;300.03
04/20/1976;299.49
04/21/1976;299.58
04/22/1976;299.67
04/23/1976;299.76
04/26/1976;299.85
04/27/1976;299.31
04/28/1976;299.22
04/29/1976;299.31
04/30/1976;299.04
05/03/1976;298.95
05/04/1976;297.89
05/05/1976;297.97
05/06/1976;298.24
05/07/1976;298.51
05/10/1976;298.42
05/11/1976;298.42
05/12/1976;298.69
05/13/1976;298.95
05/14/1976;298.78
05/17/1976;299.31
05/18/1976;299.13
05/19/1976;299.22
05/20/1976;299.4
05/21/1976;299.58
05/24/1976;299.58
05/25/1976;299.58
05/26/1976;299.76
05/27/1976;299.67
05/28/1976;300.03
06/01/1976;300.39
06/02/1976;300.3
06/03/1976;300.48
06/04/1976;300.39
06/07/1976;300.3
06/08/1976;300.12
06/09/1976;299.94
06/10/1976;299.94
06/11/1976;300.03
06/14/1976;299.94
06/15/1976;299.76
06/16/1976;299.85
06/17/1976;300.03
06/18/1976;299.31
06/21/1976;299.31
06/22/1976;299.22
06/23/1976;296.82
06/24/1976;297.27
06/25/1976;297.8
06/28/1976;296.03
06/29/1976;297
06/30/1976;297.97
07/01/1976;296.91
07/02/1976;297.18
07/06/1976;296.38
07/07/1976;296.65
07/08/1976;296.47
07/09/1976;296.74
07/12/1976;296.38
07/13/1976;294.9
07/14/1976;292.65
07/15/1976;293.17
07/16/1976;294.03
07/19/1976;293.69
07/20/1976;293.34
07/21/1976;293.6
07/22/1976;293.69
07/23/1976;293.94
07/26/1976;293.51
07/27/1976;293.86
07/28/1976;293.51
07/29/1976;293.6
07/30/1976;293.26
08/02/1976;292.91
08/03/1976;292.91
08/04/1976;292.83
08/05/1976;293
08/06/1976;293
08/09/1976;292.65
08/10/1976;292.83
08/11/1976;292.57
08/12/1976;292.65
08/13/1976;291.12
08/16/1976;290.36
08/17/1976;287.85
08/18/1976;288.27
08/19/1976;288.77
08/20/1976;289.35
08/23/1976;289.77
08/24/1976;288.43
08/25/1976;288.85
08/26/1976;288.93
08/27/1976;288.6
08/30/1976;288.77
08/31/1976;289.35
09/01/1976;288.93
09/02/1976;288.68
09/03/1976;287.77
09/07/1976;287.77
09/08/1976;287.6
09/09/1976;286.04
09/10/1976;286.94
09/13/1976;286.62
09/14/1976;286.53
09/15/1976;286.12
09/16/1976;286.7
09/17/1976;287.27
09/20/1976;287.11
09/21/1976;288.02
09/22/1976;287.11
09/23/1976;287.77
09/24/1976;287.85
09/27/1976;287.6
09/28/1976;287.52
09/29/1976;287.77
09/30/1976;286.86
10/01/1976;287.11
10/04/1976;287.27
10/05/1976;287.44
10/06/1976;288.02
10/07/1976;288.1
10/08/1976;288.77
10/12/1976;289.86
10/13/1976;290.36
10/14/1976;292.31
10/15/1976;293
10/18/1976;292.48
10/19/1976;292.23
10/20/1976;292.14
10/21/1976;292.74
10/22/1976;293.69
10/25/1976;293.34
10/26/1976;293.77
10/27/1976;293.17
10/28/1976;293.6
10/29/1976;294.38
11/01/1976;295.86
11/03/1976;295.16
11/04/1976;295.33
11/05/1976;294.99
11/08/1976;293.77
11/09/1976;294.29
11/10/1976;294.38
11/12/1976;294.64
11/15/1976;294.72
11/16/1976;295.16
11/17/1976;295.07
11/18/1976;295.16
11/19/1976;295.42
11/22/1976;295.07
11/23/1976;295.42
11/24/1976;295.42
11/26/1976;295.51
11/29/1976;295.68
11/30/1976;297.09
12/01/1976;296.91
12/02/1976;296.82
12/03/1976;297.89
12/06/1976;296.56
12/07/1976;296.38
12/08/1976;296.3
12/09/1976;295.77
12/10/1976;294.81
12/13/1976;294.72
12/14/1976;295.33
12/15/1976;294.72
12/16/1976;295.51
12/17/1976;294.64
12/20/1976;293.6
12/21/1976;293.94
12/22/1976;293.86
12/23/1976;293.43
12/24/1976;293.51
12/27/1976;292.31
12/28/1976;292.14
12/29/1976;292.91
12/30/1976;293
12/31/1976;293.08
01/03/1977;292.48
01/04/1977;291.72
01/05/1977;292.31
01/06/1977;292.91
01/07/1977;292.83
01/10/1977;292.48
01/11/1977;292.48
01/12/1977;292.4
01/13/1977;292.57
01/14/1977;292.06
01/17/1977;291.72
01/18/1977;291.21
01/19/1977;289.6
01/20/1977;290.28
01/21/1977;290.44
01/24/1977;290.11
01/25/1977;289.27
01/26/1977;288.18
01/27/1977;289.1
01/28/1977;289.52
01/31/1977;288.43
02/01/1977;288.02
02/02/1977;288.27
02/03/1977;288.35
02/04/1977;288.1
02/07/1977;287.94
02/08/1977;287.11
02/09/1977;285.96
02/10/1977;285.63
02/11/1977;285.06
02/14/1977;281.69
02/15/1977;283.93
02/16/1977;283.77
02/17/1977;282.97
02/18/1977;283.45
02/22/1977;283.37
02/23/1977;283.45
02/24/1977;283.53
02/25/1977;282.01
02/28/1977;282.81
03/01/1977;282.49
03/02/1977;281.53
03/03/1977;281.29
03/04/1977;282.09
03/07/1977;281.93
03/08/1977;282.09
03/09/1977;282.33
03/10/1977;282.01
03/11/1977;282.01
03/14/1977;281.21
03/15/1977;281.53
03/16/1977;281.85
03/17/1977;281.69
03/18/1977;280.82
03/21/1977;279.1
03/22/1977;278.94
03/23/1977;277.24
03/24/1977;278.47
03/25/1977;278.32
03/28/1977;276.85
03/29/1977;276.63
03/30/1977;277.24
03/31/1977;277.55
04/01/1977;276.17
04/04/1977;274.65
04/05/1977;273
04/06/1977;273.22
04/07/1977;273.6
04/08/1977;273.22
04/11/1977;271.3
04/12/1977;270.71
04/13/1977;272.55
04/14/1977;273.37
04/15/1977;273.82
04/18/1977;275.33
04/19/1977;275.79
04/20/1977;278.78
04/21/1977;276.85
04/22/1977;277.78
04/25/1977;278.01
04/26/1977;278.32
04/27/1977;278.01
04/28/1977;277.09
04/29/1977;277.78
05/02/1977;278.01
05/03/1977;278.16
05/04/1977;276.7
05/05/1977;275.94
05/06/1977;276.85
05/09/1977;278.01
05/10/1977;277.47
05/11/1977;277.93
05/12/1977;278.01
05/13/1977;277.62
05/16/1977;277.7
05/17/1977;277.55
05/18/1977;277.39
05/19/1977;276.97
05/20/1977;277.24
05/23/1977;277.55
05/24/1977;277.78
05/25/1977;277.39
05/26/1977;277.12
05/27/1977;277.28
05/31/1977;277.28
06/01/1977;277.32
06/02/1977;276.55
06/03/1977;276.28
06/06/1977;275.18
06/07/1977;275.56
06/08/1977;274.42
06/09/1977;273.75
06/10/1977;273.67
06/13/1977;271.81
06/14/1977;272.33
06/15/1977;272.78
06/16/1977;272.44
06/17/1977;272.7
06/20/1977;272.78
06/21/1977;272.44
06/22/1977;271.74
06/23/1977;271.81
06/24/1977;272
06/27/1977;271.48
06/28/1977;270.86
06/29/1977;267.45
06/30/1977;267.59
07/01/1977;267.13
07/05/1977;264.9
07/06/1977;265.39
07/07/1977;264.69
07/08/1977;264.76
07/11/1977;263.09
07/12/1977;264.48
07/13/1977;264.27
07/15/1977;265.32
07/18/1977;263.99
07/19/1977;264.27
07/20/1977;264.83
07/21/1977;264.76
07/22/1977;264.24
07/25/1977;264.34
07/26/1977;264.41
07/27/1977;264.76
07/28/1977;265.96
07/29/1977;266.81
08/01/1977;267.13
08/02/1977;266.52
08/03/1977;265.57
08/04/1977;265.53
08/05/1977;265.85
08/08/1977;266.24
08/09/1977;265.96
08/10/1977;266.06
08/11/1977;265.96
08/12/1977;266.38
08/15/1977;267.92
08/16/1977;267.67
08/17/1977;266.74
08/18/1977;266.74
08/19/1977;267.27
08/22/1977;266.7
08/23/1977;266.77
08/24/1977;266.21
08/25/1977;267.31
08/26/1977;267.09
08/29/1977;267.06
08/30/1977;267.4
08/31/1977;267.5
09/01/1977;268.17
09/02/1977;267.97
09/06/1977;267.59
09/07/1977;266.81
09/08/1977;266.88
09/09/1977;266.84
09/12/1977;266.67
09/13/1977;266.84
09/14/1977;267.13
09/15/1977;267.06
09/16/1977;267.09
09/19/1977;266.92
09/20/1977;266.88
09/21/1977;266.88
09/22/1977;266.81
09/23/1977;266.81
09/26/1977;266.7
09/27/1977;266.63
09/28/1977;266.67
09/29/1977;265.11
09/30/1977;263.71
10/03/1977;260.72
10/04/1977;260.82
10/05/1977;261.1
10/06/1977;258.55
10/07/1977;257.6
10/11/1977;257.8
10/12/1977;256.81
10/13/1977;254.97
10/14/1977;253
10/17/1977;252.53
10/18/1977;252.21
10/19/1977;254.45
10/20/1977;254.19
10/21/1977;254.32
10/24/1977;251.95
10/25/1977;252.33
10/26/1977;251.6
10/27/1977;250.31
10/28/1977;250.5
10/31/1977;249.13
11/01/1977;246.73
11/02/1977;248.32
11/03/1977;247.74
11/04/1977;249
11/07/1977;248.69
11/09/1977;247.1
11/10/1977;246.18
11/14/1977;245.1
11/15/1977;245.28
11/16/1977;245.25
11/17/1977;245.4
11/18/1977;243.49
11/21/1977;242.78
11/22/1977;240.64
11/23/1977;239.75
11/25/1977;239.98
11/28/1977;240.24
11/29/1977;243.66
11/30/1977;244.02
12/01/1977;243.07
12/02/1977;242.51
12/05/1977;242.01
12/06/1977;241.6
12/07/1977;241.43
12/08/1977;241.72
12/09/1977;242.37
12/12/1977;241.78
12/13/1977;240.53
12/14/1977;237.81
12/15/1977;239.12
12/16/1977;240.59
12/19/1977;241.02
12/20/1977;240.5
12/21/1977;240.38
12/22/1977;241.55
12/23/1977;241.66
12/27/1977;241.37
12/28/1977;240.44
12/29/1977;240.04
12/30/1977;239.98
01/03/1978;237.59
01/04/1978;237.42
01/05/1978;241.08
01/06/1978;240.38
01/09/1978;241.46
01/10/1978;241.49
01/11/1978;240.5
01/12/1978;241.6
01/13/1978;241.49
01/16/1978;241.6
01/17/1978;242.01
01/18/1978;242.42
01/19/1978;242.13
01/20/1978;241.85
01/23/1978;241.46
01/24/1978;241.66
01/25/1978;241.25
01/26/1978;240.56
01/27/1978;241.37
01/30/1978;241.78
01/31/1978;241.6
02/01/1978;241.6
02/02/1978;241.81
02/03/1978;241.84
02/06/1978;241.14
02/07/1978;241.43
02/08/1978;241.49
02/09/1978;241.55
02/10/1978;241.58
02/14/1978;240.7
02/15/1978;240.67
02/16/1978;240.15
02/17/1978;239.81
02/21/1978;238.41
02/22/1978;238.83
02/23/1978;238.15
02/24/1978;240.21
02/27/1978;239.23
02/28/1978;238.1
03/01/1978;238.27
03/02/1978;238.41
03/03/1978;237.02
03/06/1978;236.41
03/07/1978;235.57
03/08/1978;234.41
03/09/1978;235.02
03/10/1978;235.9
03/13/1978;234.03
03/14/1978;233.05
03/15/1978;233.05
03/16/1978;235.63
03/17/1978;231
03/20/1978;231.16
03/21/1978;230.63
03/22/1978;230.36
03/23/1978;230.02
03/24/1978;228
03/27/1978;225.23
03/28/1978;225.02
03/29/1978;222.27
03/30/1978;222.37
03/31/1978;229.89
04/03/1978;218.34
04/04/1978;219.3
04/05/1978;218.96
04/06/1978;218.63
04/07/1978;220.12
04/10/1978;219.83
04/11/1978;219.33
04/12/1978;218.72
04/13/1978;219.35
04/14/1978;219.4
04/17/1978;220.6
04/18/1978;221.53
04/19/1978;221.88
04/20/1978;226.76
04/21/1978;225.89
04/24/1978;228.1
04/25/1978;227.58
04/26/1978;225.63
04/27/1978;222.22
04/28/1978;224.97
05/01/1978;225.78
05/02/1978;226.07
05/03/1978;226.14
05/04/1978;224.77
05/05/1978;224.59
05/08/1978;225.12
05/09/1978;225.38
05/10/1978;224.92
05/11/1978;225.23
05/12/1978;225.63
05/15/1978;226.22
05/16/1978;228.41
05/17/1978;227.95
05/18/1978;227.53
05/19/1978;228
05/22/1978;228.83
05/23/1978;229.04
05/24/1978;228.41
05/25/1978;225.84
05/26/1978;225.68
05/29/1978;225.05
05/31/1978;221.34
06/01/1978;221.51
06/02/1978;221.24
06/05/1978;220.99
06/06/1978;220.99
06/07/1978;220.99
06/08/1978;220.9
06/09/1978;220.6
06/12/1978;218.01
06/13/1978;216.92
06/14/1978;215.38
06/15/1978;216.17
06/16/1978;215.89
06/19/1978;213.49
06/20/1978;211.15
06/21/1978;210.66
06/22/1978;211.1
06/23/1978;207.47
06/26/1978;206.06
06/27/1978;205.93
06/28/1978;205.97
06/29/1978;205.21
06/30/1978;203.71
07/03/1978;202.43
07/05/1978;201.61
07/06/1978;203.09
07/07/1978;202.35
07/10/1978;201.69
07/11/1978;202.86
07/12/1978;203.29
07/13/1978;202.65
07/14/1978;202.59
07/17/1978;203.79
07/18/1978;202.55
07/19/1978;201.53
07/20/1978;201.57
07/21/1978;200.94
07/24/1978;198.02
07/25/1978;195.47
07/26/1978;194.1
07/27/1978;193.65
07/28/1978;190.59
07/31/1978;189.14
08/01/1978;186.57
08/02/1978;186.29
08/03/1978;188.32
08/04/1978;190.19
08/07/1978;188.79
08/08/1978;187.34
08/09/1978;187.62
08/10/1978;186.67
08/11/1978;185.53
08/14/1978;183.76
08/15/1978;185.29
08/16/1978;184.64
08/17/1978;188.32
08/18/1978;188.86
08/21/1978;193.01
08/22/1978;191.31
08/23/1978;191.9
08/24/1978;191.02
08/25/1978;192.57
08/28/1978;193.35
08/29/1978;189.39
08/30/1978;189.07
08/31/1978;190.51
09/01/1978;190.8
09/05/1978;190.15
09/06/1978;190
09/07/1978;191.05
09/08/1978;192.9
09/11/1978;191.9
09/12/1978;191.5
09/13/1978;189.9
09/14/1978;190.15
09/15/1978;189.85
09/18/1978;190.8
09/19/1978;190.3
09/20/1978;188.8
09/21/1978;187.75
09/22/1978;188.25
09/25/1978;187.65
09/26/1978;189.15
09/27/1978;189.1
09/28/1978;189.2
09/29/1978;189.19
10/02/1978;188.85
10/03/1978;187.5
10/04/1978;187
10/05/1978;187.3
10/06/1978;188.4
10/10/1978;187.9
10/11/1978;185.85
10/12/1978;186.6
10/13/1978;185.9
10/16/1978;183.85
10/17/1978;182.25
10/18/1978;182.3
10/19/1978;183.25
10/20/1978;181.8
10/23/1978;181.55
10/24/1978;182.55
10/25/1978;179.55
10/26/1978;178.3
10/27/1978;179
10/30/1978;177.05
10/31/1978;179.5
11/01/1978;186
11/02/1978;187.85
11/03/1978;189
11/06/1978;190.25
11/08/1978;187.25
11/09/1978;187.9
11/10/1978;188.6
11/13/1978;188.45
11/14/1978;188.95
11/15/1978;191
11/16/1978;194.1
11/17/1978;195.6
11/20/1978;194.8
11/21/1978;195
11/22/1978;194.2
11/24/1978;195.05
11/27/1978;196
11/28/1978;196.75
11/29/1978;197
11/30/1978;199.1
12/01/1978;201.7
12/04/1978;197.65
12/05/1978;197.5
12/06/1978;197.55
12/07/1978;198.65
12/08/1978;198.1
12/11/1978;196
12/12/1978;196.35
12/13/1978;196.25
12/14/1978;195.55
12/15/1978;195.8
12/18/1978;193.05
12/19/1978;193.3
12/20/1978;194.6
12/21/1978;195.2
12/22/1978;194.1
12/26/1978;195
12/27/1978;194.5
12/28/1978;193.95
12/29/1978;194.3
01/02/1979;194.58
01/03/1979;196.6
01/04/1979;196.4
01/05/1979;196.65
01/08/1979;195.65
01/09/1979;196.65
01/10/1979;196.65
01/11/1979;198.25
01/12/1979;197.6
01/15/1979;197.8
01/16/1979;197.15
01/17/1979;196.8
01/18/1979;196.75
01/19/1979;198.25
01/22/1979;197.63
01/23/1979;197.9
01/24/1979;197.7
01/25/1979;199
01/26/1979;199.55
01/29/1979;200.1
01/30/1979;200.75
01/31/1979;202.2
02/01/1979;202.75
02/02/1979;201.6
02/05/1979;199.85
02/06/1979;199.05
02/07/1979;196
02/08/1979;197.7
02/09/1979;198.8
02/13/1979;199.7
02/14/1979;200.4
02/15/1979;200.25
02/16/1979;200.7
02/20/1979;201.05
02/21/1979;201.85
02/22/1979;201.4
02/23/1979;201.4
02/26/1979;202.08
02/27/1979;201.9
02/28/1979;202.65
03/01/1979;203.75
03/02/1979;204.9
03/05/1979;204.73
03/06/1979;204.5
03/07/1979;204
03/08/1979;204.18
03/09/1979;204.7
03/12/1979;205.73
03/13/1979;208.65
03/14/1979;207.28
03/15/1979;206.95
03/16/1979;207.45
03/19/1979;207
03/20/1979;207.17
03/21/1979;206.95
03/22/1979;205.5
03/23/1979;205.9
03/26/1979;206.8
03/27/1979;207.15
03/28/1979;207.88
03/29/1979;208.37
03/30/1979;209.58
04/02/1979;211.65
04/03/1979;214.4
04/04/1979;215.28
04/05/1979;215.23
04/06/1979;214.9
04/09/1979;213.5
04/10/1979;212.75
04/11/1979;213.5
04/12/1979;215.75
04/13/1979;215.9
04/16/1979;216.45
04/17/1979;218
04/18/1979;215.4
04/19/1979;216.18
04/20/1979;218.3
04/23/1979;218.35
04/24/1979;218.45
04/25/1979;218.2
04/26/1979;218.1
04/27/1979;219.9
04/30/1979;221.8
05/01/1979;224.4
05/02/1979;224.95
05/03/1979;224.8
05/04/1979;221.5
05/07/1979;214.8
05/08/1979;215.15
05/09/1979;213.15
05/10/1979;214.58
05/11/1979;215.13
05/14/1979;214
05/15/1979;214.2
05/16/1979;214.35
05/17/1979;216.7
05/18/1979;218.8
05/21/1979;218.8
05/22/1979;219.4
05/23/1979;219.15
05/24/1979;218.65
05/25/1979;219.75
05/28/1979;220.45
05/29/1979;222.05
05/31/1979;220.35
06/01/1979;221.28
06/04/1979;219.75
06/05/1979;221.15
06/06/1979;220.35
06/07/1979;219.55
06/08/1979;218.6
06/11/1979;218.83
06/12/1979;219.7
06/13/1979;220.15
06/14/1979;220.18
06/15/1979;218.8
06/18/1979;219.9
06/19/1979;218.65
06/20/1979;219
06/21/1979;218.95
06/22/1979;215.8
06/25/1979;213.24
06/26/1979;215.9
06/27/1979;216.4
06/28/1979;216.55
06/29/1979;217.8
07/02/1979;218.3
07/03/1979;218.4
07/05/1979;217
07/06/1979;217.5
07/09/1979;217.5
07/10/1979;217.68
07/11/1979;217.45
07/12/1979;217.25
07/13/1979;217.35
07/16/1979;216.8
07/17/1979;216.45
07/18/1979;213.6
07/19/1979;216
07/20/1979;217.1
07/23/1979;215.75
07/24/1979;214.4
07/25/1979;215.25
07/26/1979;215.03
07/27/1979;215.4
07/30/1979;215.8
07/31/1979;216.7
08/01/1979;216.05
08/02/1979;216.55
08/03/1979;216.9
08/06/1979;216.45
08/07/1979;216.5
08/08/1979;216.5
08/09/1979;216.05
08/10/1979;215.9
08/13/1979;216.58
08/14/1979;216.8
08/15/1979;216.85
08/16/1979;216.98
08/17/1979;217.3
08/20/1979;217.38
08/21/1979;217.85
08/22/1979;219.5
08/23/1979;219.12
08/24/1979;219.25
08/27/1979;220.95
08/28/1979;220.55
08/29/1979;221.93
08/30/1979;219.95
08/31/1979;220.4
09/04/1979;221.05
09/05/1979;221.5
09/06/1979;220.85
09/07/1979;220.8
09/10/1979;220.9
09/11/1979;221.55
09/12/1979;222.2
09/13/1979;223.6
09/14/1979;223.4
09/17/1979;223.48
09/18/1979;223.8
09/19/1979;223.43
09/20/1979;220.3
09/21/1979;222.45
09/24/1979;223.1
09/25/1979;222.8
09/26/1979;222.6
09/27/1979;223.55
09/28/1979;224.5
10/01/1979;225.25
10/02/1979;225.35
10/03/1979;224.45
10/04/1979;223.4
10/05/1979;224.15
10/09/1979;226
10/10/1979;225.6
10/11/1979;226.4
10/12/1979;227.5
10/15/1979;229.8
10/16/1979;232
10/17/1979;234.1
10/18/1979;232.18
10/19/1979;230.65
10/22/1979;233.8
10/23/1979;235.4
10/24/1979;234.5
10/25/1979;233.9
10/26/1979;234.3
10/29/1979;235.98
10/30/1979;238.1
10/31/1979;237.85
11/01/1979;238.15
11/02/1979;234.55
11/05/1979;237.1
11/07/1979;240.2
11/08/1979;241.3
11/09/1979;243.55
11/13/1979;246.6
11/14/1979;243.35
11/15/1979;247.2
11/16/1979;246.5
11/19/1979;245.25
11/20/1979;246.2
11/21/1979;248.1
11/23/1979;249
11/26/1979;250.85
11/27/1979;249.45
11/28/1979;248.95
11/29/1979;248.85
11/30/1979;249.55
12/03/1979;248.89
12/04/1979;247.5
12/05/1979;245.7
12/06/1979;243.6
12/07/1979;240.2
12/10/1979;232.65
12/11/1979;233.3
12/12/1979;237.9
12/13/1979;240.7
12/14/1979;242.55
12/17/1979;240.1
12/18/1979;239.4
12/19/1979;239
12/20/1979;236.6
12/21/1979;239.9
12/24/1979;239.8
12/26/1979;239.05
12/27/1979;239.8
12/28/1979;240.55
12/31/1979;240.3
01/02/1980;238.45
01/03/1980;238.35
01/04/1980;234.8
01/07/1980;231.55
01/08/1980;234.75
01/09/1980;234.95
01/10/1980;235.8
01/11/1980;236.05
01/14/1980;236.2
01/15/1980;239.65
01/16/1980;238.15
01/17/1980;239.9
01/18/1980;239.65
01/21/1980;241
01/22/1980;239.7
01/23/1980;237.25
01/24/1980;239.35
01/25/1980;239.6
01/28/1980;240.22
01/29/1980;239.35
01/30/1980;239.5
01/31/1980;239.33
02/01/1980;240.45
02/04/1980;240.29
02/05/1980;240.1
02/06/1980;240.1
02/07/1980;240.09
02/08/1980;241.65
02/11/1980;241.4
02/13/1980;242.1
02/14/1980;243.39
02/15/1980;243.2
02/19/1980;245.36
02/20/1980;246.05
02/21/1980;246.09
02/22/1980;247.45
02/25/1980;248.35
02/26/1980;248.08
02/27/1980;248.45
02/28/1980;248.4
02/29/1980;251.65
03/03/1980;247.85
03/04/1980;246.4
03/05/1980;246.88
03/06/1980;248.1
03/07/1980;247.85
03/10/1980;247.93
03/11/1980;247.3
03/12/1980;247.5
03/13/1980;248.1
03/14/1980;249.05
03/17/1980;248.9
03/18/1980;249.1
03/19/1980;248.65
03/20/1980;248.7
03/21/1980;248.92
03/24/1980;249.15
03/25/1980;249.07
03/26/1980;249.1
03/27/1980;249.9
03/28/1980;249.65
03/31/1980;249.95
04/01/1980;254.65
04/02/1980;257.15
04/03/1980;257.2
04/04/1980;258.75
04/07/1980;261.4
04/08/1980;258.2
04/09/1980;251.8
04/10/1980;249.5
04/11/1980;252.5
04/14/1980;251.35
04/15/1980;252.7
04/16/1980;249.1
04/17/1980;248.7
04/18/1980;249.4
04/21/1980;249.8
04/22/1980;250
04/23/1980;243.25
04/24/1980;244.65
04/25/1980;246
04/28/1980;241.3
04/29/1980;239.3
04/30/1980;239.35
05/01/1980;240.5
05/02/1980;240.35
05/05/1980;237.2
05/06/1980;231.8
05/07/1980;231.85
05/08/1980;233.6
05/09/1980;231.8
05/12/1980;226.8
05/13/1980;227.75
05/14/1980;227.2
05/15/1980;227.8
05/16/1980;229.6
05/19/1980;229
05/20/1980;226.75
05/21/1980;224.4
05/22/1980;224.05
05/23/1980;221.25
05/27/1980;219.2
05/28/1980;223.5
05/29/1980;223.8
05/30/1980;223
06/02/1980;223.55
06/03/1980;222.7
06/04/1980;221.4
06/05/1980;220.35
06/06/1980;219.3
06/09/1980;216.35
06/10/1980;215.8
06/11/1980;217.75
06/12/1980;216.5
06/13/1980;216
06/16/1980;216
06/17/1980;216
06/18/1980;215.75
06/19/1980;216.35
06/20/1980;217.2
06/23/1980;216.07
06/24/1980;216.6
06/25/1980;217.95
06/26/1980;217.2
06/27/1980;217.55
06/30/1980;219.9
07/01/1980;219.5
07/02/1980;218.8
07/03/1980;219
07/07/1980;217.9
07/08/1980;219.1
07/09/1980;218.15
07/10/1980;216.85
07/11/1980;217.7
07/14/1980;218.25
07/15/1980;219.4
07/16/1980;218.8
07/17/1980;218.5
07/18/1980;220.27
07/21/1980;220.38
07/22/1980;221
07/23/1980;224.15
07/24/1980;223.2
07/25/1980;225.4
07/28/1980;227.4
07/29/1980;226.8
07/30/1980;227.05
07/31/1980;227.4
08/01/1980;227
08/04/1980;226.05
08/05/1980;226.25
08/06/1980;225.3
08/07/1980;225.7
08/08/1980;226.3
08/11/1980;225.78
08/12/1980;222.9
08/13/1980;224
08/14/1980;224.4
08/15/1980;225.75
08/18/1980;226.3
08/19/1980;224.38
08/20/1980;224.15
08/21/1980;224.75
08/22/1980;223.8
08/25/1980;223.2
08/26/1980;219.4
08/27/1980;219.68
08/28/1980;218
08/29/1980;219.1
09/02/1980;215.93
09/03/1980;216.7
09/04/1980;217.2
09/05/1980;218
09/08/1980;216.7
09/09/1980;216.8
09/10/1980;216.55
09/11/1980;214.47
09/12/1980;213.2
09/15/1980;212.65
09/16/1980;211.47
09/17/1980;211.95
09/18/1980;212.98
09/19/1980;210.8
09/22/1980;214.8
09/23/1980;218.15
09/24/1980;214.45
09/25/1980;215
09/26/1980;211.7
09/29/1980;212.4
09/30/1980;210.85
10/01/1980;208.5
10/02/1980;208.15
10/03/1980;207.6
10/06/1980;207.9
10/07/1980;208.85
10/08/1980;208.35
10/09/1980;208.95
10/10/1980;209
10/14/1980;206.5
10/15/1980;207.3
10/16/1980;208.15
10/17/1980;208.2
10/20/1980;208.65
10/21/1980;207.95
10/22/1980;209.35
10/23/1980;210.4
10/24/1980;212.75
10/27/1980;213.75
10/28/1980;213.25
10/29/1980;210
10/30/1980;210.5
10/31/1980;211.05
11/03/1980;210.8
11/05/1980;211.35
11/06/1980;212.65
11/07/1980;213.1
11/10/1980;209.5
11/12/1980;213.1
11/13/1980;212.3
11/14/1980;212.9
11/17/1980;213.6
11/18/1980;213.3
11/19/1980;212.65
11/20/1980;213.7
11/21/1980;213.8
11/24/1980;213.35
11/25/1980;213.65
11/26/1980;216.45
11/28/1980;216.6
12/01/1980;217.85
12/02/1980;216.55
12/03/1980;213.55
12/04/1980;211
12/05/1980;211.6
12/08/1980;208.5
12/09/1980;209.1
12/10/1980;210.1
12/11/1980;210.45
12/12/1980;210.5
12/15/1980;209.4
12/16/1980;208.75
12/17/1980;208.9
12/18/1980;209.5
12/19/1980;208.2
12/22/1980;207.65
12/23/1980;207.9
12/24/1980;208
12/26/1980;208.4
12/29/1980;206.65
12/30/1980;203.1
12/31/1980;203.1
01/02/1981;202.5
01/05/1981;199.05
01/06/1981;199.7
01/07/1981;201.05
01/08/1981;201.7
01/09/1981;203
01/12/1981;204.1
01/13/1981;203.3
01/14/1981;203.05
01/15/1981;201.75
01/16/1981;202.9
01/19/1981;202.3
01/20/1981;200.65
01/21/1981;199.2
01/22/1981;200.85
01/23/1981;202.75
01/26/1981;203.55
01/27/1981;202.5
01/28/1981;204.5
01/29/1981;204.6
01/30/1981;206.7
02/02/1981;203.15
02/03/1981;204.05
02/04/1981;202.9
02/05/1981;202.95
02/06/1981;203.8
02/09/1981;203.9
02/10/1981;203.9
02/11/1981;203.9
02/13/1981;207.45
02/17/1981;206.8
02/18/1981;206.55
02/19/1981;206.8
02/20/1981;206.8
02/23/1981;208.05
02/24/1981;207
02/25/1981;207.3
02/26/1981;207.9
02/27/1981;209.7
03/02/1981;211.1
03/03/1981;208.6
03/04/1981;208.6
03/05/1981;208.9
03/06/1981;209
03/09/1981;206
03/10/1981;207
03/11/1981;207.6
03/12/1981;207.6
